user,profession,tweet
@noumanbayyinah,Preacher,"Every time I read the incredibly eloquent Arabic works of non Arab scholars, I'm left humbled at how little I know & how long the road is."
@noumanbayyinah,Preacher,Masjid Muhammad in Bermuda. May Allah bless this community for their love and hospitality.
@noumanbayyinah,Preacher,"As I travel around the world, I get more and more confirmation that the Quran brings hearts together like no human effort can."
@noumanbayyinah,Preacher,"My apologies to all the people in London, Birmingham, Manchester, Zurich and Hamburg whose questions I couldn't address fully or at all."
@noumanbayyinah,Preacher,"Met a Christian fellow today on the street who asked me if I was Nouman from all the videos. May Allah ease peoples path to guidance, ameen."
@noumanbayyinah,Preacher,"When my mind is all over the place, nothing realigns me like a calm prayer."
@noumanbayyinah,Preacher,Anger may be justified at times but it doesn't change the fact that letting it last hurts yourself the most.
@fluffyguy,Comedian,Happy Monday from the Antelope Valley Fair. Crowd was so good I could have filmed a new special here. Thank you 
@fluffyguy,Comedian,My fav 50s song “Somewhere beyond the seas” -Bobby Darin I also love anything from Sinatra 
@fluffyguy,Comedian,FYI I am not one of the writers on the tv show. I’m just an actor who sometimes (always) goes off script
@fluffyguy,Comedian,"Happy Sunday to everyone. I’m chilling with my dogs in the shade enjoying a Diet Coke, nice breeze and some 90s music 😃"
@fluffyguy,Comedian,I’ve never had a whole family stalk me
@fluffyguy,Comedian,"What a night at the @IowaStateFair 10,000+ fans on a Wednesday night in Iowa. Yes I’m bragging! More artist need to visit Iowa. Awesome crowds and fried food. #GabrielIglesias"
@fluffyguy,Comedian,This fair has fried everything!!! #FluffyFact I can’t eat b4 a show because I get acid reflux. After the show it’s on 😃🔥
@fluffyguy,Comedian,I’m excited to be coming back for season 2 
@fluffyguy,Comedian,I’m glad I could help make ur week better Val. If u liked that @Netflix has more FLUFFY comedy specials and my tv show 
@fluffyguy,Comedian,"oe, I DM & offered 2 exchange these after u posted this only 2 find out u stole these images from  @jjosearmenta97 & continued 2 talk bad about the “bad packaging” I did that was not even urs but Jose Armentas. Ur a liar Joe!!"
@fluffyguy,Comedian,My heart goes out to the families who lost a loved one in today’s shooting in El Paso.
@fluffyguy,Comedian,Last week when my dog Risa came out of surgery and was able to see again after being blind for 3 months. When she saw me and chased me down a hallway I balled from joy
@fluffyguy,Comedian,"It’s too late to get that deep. Wait, that sounds wrong. Honestly Idk where I will be 5-10 from now. Hopefully still making people laugh"
@fluffyguy,Comedian,Hug 3 pillows that smell like fabric softener and Gillette fresh deodorant 
@fluffyguy,Comedian,Can I get in on this bromance?
@fluffyguy,Comedian,"Happy to announce that as of today, ALL the #FUNKOFluffy @OriginalFunkoPOP orders have been scanned in at the post office and r now in route. Thank you all for ur support and patience. REMEMBER, if u were charged the POP is coming "
@fluffyguy,Comedian,"If I’m “not customer service” then y r u complaining to me Batman? Look, no one is Robin u. I asked what the actual problem was in an attempt to try and help u and all I’m hearing is waaaaa. The Joker was right about u"
@fluffyguy,Comedian,"Hello Batman, first of all thank you for taking time from saving Gotham to msg me. I’m sorry that ur in the dark knight about ur POP order. What is ur question?"
@fluffyguy,Comedian,"Hey Sammy, I’m sorry ur last 24 have not been the greatest. Thank you for letting my comedy bring a little a joy. I hope u have a better day today"
@fluffyguy,Comedian,Thank you. That’s why I have dogs and @Starbucks
@fluffyguy,Comedian,Did u get charged? If yes then ur POP is coming. If no then eBay it is
@fluffyguy,Comedian,I hope everyone is having a nice Tuesday. Just got back from the vet. My land sharks r good so I’m good
@fluffyguy,Comedian,I’m trying but I am a comic not legit customer service so I don’t have all the answers. I am trying to help relay issues and above all remind people that they r not being left in the dark.
@fluffyguy,Comedian,U don’t even follow me. Bots show more interest in me than u do.If u were charged u will get ur #FUNKOFluffy
@fluffyguy,Comedian,Ur a reseller NOT a fan. Keep e-mailing
@fluffyguy,Comedian,I just pissed off JT. Aside from that I hit @ChickfilA since it’s not Sunday. #SpicyChickenSandwhich
@fluffyguy,Comedian,I own the fact that I was not prepared for the storm of orders. All I can do is be here to help where I can and reassure my fans that I’m doing everything I can to get them the POP.
@fluffyguy,Comedian,That stupid circle with the dot has been haunting me all day. Never had a problem til the day Funko came into my life.
@fluffyguy,Comedian,"Hey buddy, this site is getting slammed hard but I promise if there is a double charge we will take it off. Please give us a couple of days to let the smoke clear and let us know ur if u still have concerns"
@fluffyguy,Comedian,My site is not hating. It’s just overwhelmed like when I’m at @Sizzler_USA and I add salad bar plate to my meal. #FUNKOFluffy
@fluffyguy,Comedian,At night it’s a Trenta black tea with lemonade and 5 Splenda. Day time a Trenta cold brew with heavy cream and regret.
@fluffyguy,Comedian,THAT is a well taken care of original first generation Fluffy bobble head. That’s easy 15+ yrs old. Thank you for being a fan since back in the day
@fluffyguy,Comedian,I’m sorry doggy killed ur Fluffy plush doll. DM me a pic of what ur dog did and I will send u a new one. Those r discontinued but I have a couple left
@fluffyguy,Comedian,DeBlasio’s was my little thank you to one of the executive producers of #MrIglesias Ron DeBlasio who talked me into doing the show. It’s only real on tv.
@fluffyguy,Comedian,Thank you Badri. I appreciate u watching my comedy specials and #MrIglesias I did a tour of India a few years ago and I think it’s time for another one #FluffyIndia
@fluffyguy,Comedian,More #MrIglesias fun facts...- Wilson High School looks exactly the same as when I attended in 1994. Maybe a few more Bungalo‘s.- My son Frankie also graduated from Wilson- I failed History x2 and had to go to summer school to make it up
@fluffyguy,Comedian,That’s the story of my life
@fluffyguy,Comedian,Please RT and let everyone know #MrIglesias
@fluffyguy,Comedian,Cuz I’m fat and happy
@fluffyguy,Comedian,"Naw, no time to die. I have too much work to do."
@fluffyguy,Comedian,At least 3x that I’m aware of. I think Betty White still holds the record
@fluffyguy,Comedian,Super happy for u Shaun. From the bottom bunk on the tour bus to a deluxe apartment in the sky. 
@fluffyguy,Comedian,To all the dads out there being dads I wanna wish u a happy Father’s Day 
@fluffyguy,Comedian,As an #AllThat alumni I just wanted to wish this new cast & crew all the best. This show helped launch the careers of so many people including mine. I will be watching #FluffyWasOnAllThat 
@fluffyguy,Comedian,I’m sorry Mario. I think u were the only person who wanted to see me naked in Magic Mike.
@fluffyguy,Comedian,I use to read the cover of People at the super market during check out as a kid and now I’m on the show. #MindBlown 
@fluffyguy,Comedian,"Sorry u were late to the party. I have another big concert coming up in Traverse City, Michigan July 2nd at the Cherry Festival"
@fluffyguy,Comedian,Honestly I have always just said Orange County or Santa Ana because that’s where I spent the time but I was feeling hip so I threw in the “The”. 
@fluffyguy,Comedian,Not sure what u dropped off but thank you for the gift 
@fluffyguy,Comedian,Fav match was Young Bucks vs Lucha Bros
@fluffyguy,Comedian,I will be going to the Roast of Ric Flair 
@fluffyguy,Comedian,his weekend I will be at @TheMirageLV
@fluffyguy,Comedian,"Which show are you going to? Fri, Sat or Sun? #FluffyVegas"
@fluffyguy,Comedian,Happy Sunday everyone  My dogs and I are gonna hit a @Starbucks then the 405 fwy... eventually
@fluffyguy,Comedian,Happy Saturday Just landed in Mississippi to do a show. I got my chihuahuas and Diet Coke’s on deck. #Vamonos
@fluffyguy,Comedian,ust got a 1979 Trans Am from my good friends at @TransAmDepot and thought I would have my bus driver DAVE break it in #Merica
@fluffyguy,Comedian,"Anchorage and Fairbanks bought over 10,000 tickets to see my comedy shows this week. Other artist need to come to Alaska. The people are amazing!! #BeyondTheFluffy "
@fluffyguy,Comedian,Thank you @Dodgersfor inviting me to be part of Mexican heritage day at dodger Stadium. Got to throw the 1st pitch and met Tommy Lasorda 😃 #HappyFluffy
@fluffyguy,Comedian,T Google THANOS and tap on the infinity gauntlet (touch the glove) #Marvel #Avengers
@fluffyguy,Comedian,U didn’t win the poster or tickets Thomas but I appreciate ur enthusiasm
@fluffyguy,Comedian,Had a great time popping in at my favorite comedy club. Thank you guys for the great food and even better parking
@fluffyguy,Comedian,7 years ago I lost the most important person in my life. Not a day goes by that I don’t wish I could have been a better son to such a strong woman. She made everything possible and always had my back. I love and miss you mom
@fluffyguy,Comedian,U don’t wanna marry me. I’m a handful. Chicos tacos sound good tho
@fluffyguy,Comedian,I’m sorry for the fake “Fluffy” accounts out there. This one is real China 
@fluffyguy,Comedian,Omg!!! I love those shirts. Thank you so much
@fluffyguy,Comedian,"Starting the show in Birmingham, Alabama a few mins late for all the fans still parking and waiting in line. Fluffy is ready when ur all ready"
@fluffyguy,Comedian,I still can’t look at sweet mash potatoes
@fluffyguy,Comedian,Happy throwback Thursday to 2013 when I introduced Rowdy Roddy Piper to Famous Dave’s BBQ Fluffy fed Pipers pit that day. He was an awesome wrestler and an even more amazing human being. #TBT
@fluffyguy,Comedian,Ur all late. Been saying that for years. I was even on an episode of Modern Family. Get off Snap. Ur losing touch
@fluffyguy,Comedian,"April 10, 1997 I stepped on stage here in Long Beach, Ca and tried to make a few people laugh. 22 years later the laugher hasn’t stopped. I can’t fully express how grateful I am to still be doing what I love. Thank you all"
@fluffyguy,Comedian,Performing tonight in the hometown of the late great Richard Pryor. One of the original kings of comedy
@fluffyguy,Comedian,I have NEVER had anyone say they were undercharged. Ur a unicorn Kelly 
@fluffyguy,Comedian,What people? U didn’t ask me Gustavo. I don’t need an article but if u wanna tour I’m back on Tuesday and there you go!
@fluffyguy,Comedian,I miss bread!!! Haven’t had any since the Super Bowl.
@fluffyguy,Comedian,I was in Eugene last night. U guys should have gone to that show. We even had coffee
@fluffyguy,Comedian,Thank you for the cake. I hope u had a great 26th b-day
@fluffyguy,Comedian,"Backstage in Eugene, Oregon looking at all the great shows that have come thru here. I can’t wait to come back. #BeyondTheFluffy "
@fluffyguy,Comedian,That’s why I can hang at family get togethers with my tios (uncles)
@fluffyguy,Comedian,What’s up tocayo?? I just got back to the LBC from Pennsylvania. I’m all jet lagged. See u on the 3rd loco.
@fluffyguy,Comedian,Because my Fluffy toes needed a pedicure BAD! I like having clean soft feet and hands. Tell Jon those jeans r done!
@fluffyguy,Comedian,Y r u not coming? The cats need a break from u.
@fluffyguy,Comedian,I don’t charge or sell meet and greet pkgs anymore because I felt like a dick for charging fans for a pic. 
@fluffyguy,Comedian,My phone didn’t correct me like it normally does. Then again it’s 4am so cut me a break
@fluffyguy,Comedian,I haven’t gone to sleep yet. I really gotta stop doing double expressos
@fluffyguy,Comedian,I wake up and let my dogs out to pee while I’m dying to pee. I gotta find a way for all 3 of us to go together
@fluffyguy,Comedian,I want to perform in the Philippines BAD!!! I need a good concert promoter to bring me. I’m represented by CAA. Help me pass the word along
@fluffyguy,Comedian,I have been to France before but it was so long ago. I am planning a big European tour for 2020. France is def on my list. Thank you for being such a big fan from so far. It’s 3am in LA so yes it’s really me 
@fluffyguy,Comedian,6 hours at the Improv in San Jose about 4 years ago. 3 of those hours were solid. The other 3 were hit or miss. Traditionally the headliner does 45min-hour. #StageWhore
@fluffyguy,Comedian,U r pre gaming early sir
@fluffyguy,Comedian,I would love to open a restaurant but I don’t have time to be fully involved and I don’t trust anyone to run it.
@fluffyguy,Comedian,Lunch and dinner recommendations would be awesome in Knoxville. Please no Mexican food. I’m saving myself for home 
@fluffyguy,Comedian,Thank you for coming out last night to my Savannah show. I just woke up in Knoxville. Dave drove all thru the night while I was out. Hope u made it to work 
@fluffyguy,Comedian,No comparing Lyle. Thanos all day! Anyone wanna argue it? Tell me one thing Bane can do better than Thanos. #Marvel es #1
@fluffyguy,Comedian,"Cake, VWs, wrestling talk, food pics, dog pics or just say hi. I can’t always get back to everyone but I try my best."
@fluffyguy,Comedian,Had a latte about 9 hours ago with 4 expresso shots in it. I think tomorrow I will do 1 shot. #wired 
@fluffyguy,Comedian,We (promoter & myself ) try to keep the prices reasonable and affordable compared to what’s out there. The problem is when resellers/ scalpers take advantage.
@fluffyguy,Comedian,"YES, so go stretch ur legs, go pee, go buy a beverage. See u in a few."
@fluffyguy,Comedian,This will be 11 years in a row. Expect my Cinco de Mayo shows to be full of fun and surprises.
@fluffyguy,Comedian,"Welcome to #TeamFluffy Amanda By following me expect to see a lot of food, dog, Marvel, VW and comedy show pics. I’m up late so I apologize in advance for my 2am post."
@fluffyguy,Comedian,"Hey Phoenix, where is the best place to get a good caldo?? I’m a little under the weather and could use some. I’m willing to go to the hood to if it’s really good "
@bgreene,Scientist,I am stunned and deeply saddened to learn that two colleagues—the brilliant physicists Ann Nelson and Steve Gubser—have died in unrelated accidents. Wonderful people and astoundingly creative thinkers. Such tragic losses.
@bgreene,Scientist,String Theory:  The basic idea in under 3 minutes.
@bgreene,Scientist," common misunderstanding: In quantum teleportation, matter is NOT teleported. Instead, quantum information describing matter is teleported. Which raises the question: Are you the sum of your information?"
@bgreene,Scientist,"The theory of relativity wraps errors...in magnificent mathematical garb ...like a beggar clothed in purple whom ignorant people take for a king.--Nikola Tesla, born OTD 1856. (Hey, nobody's perfect.)"
@bgreene,Scientist,"""Today's scientists have substituted mathematics for experiments, and they wander off through equation after equation, and eventually build a structure which has no relation to reality.""--Nikola Tesla, born OTD 1856."
@bgreene,Scientist,"“Biologically, physiologically, we are not so different from each other; historically, as narratives — we are each of us unique.”--Oliver Sacks, born OTD 1933."
@bgreene,Scientist,"Someday, surely, we will see the principle underlying existence as so simple, so beautiful, so obvious that we will all say to each other, Oh, how could we all have been so blind, so long!""""--John Archibald Wheeler, born OTD 1911."
@bgreene,Scientist,"OTD 1687, Isaac Newton publishes his Principia--perhaps the single most important scientific treatise of all time--forever changing our understanding of the universe."
@bgreene,Scientist,"The science behind the sparkle to round out your 4th of July festivities, courtesy of @WorldSciFest."
@bgreene,Scientist,"Today marks the end 7th anniversary of the profound discovery of the Higgs Boson by @CERN, completing the Standard Model of Particle Physics. That calls for fireworks."
@bgreene,Scientist,"In preparation for your Fourth of July. (My favorite: Fireworks that glitter, often created with antimony.)"
@bgreene,Scientist,"Can a quantum particle be at two locations? Better to say: A particle may not have a location at all. But when it does, it has only one (at least in this universe)."
@bgreene,Scientist,"""A man really dies when he loses the power to take in a new idea.""--George Orwell, born OTD, 1903."
@bgreene,Scientist,"Hold your thumb at arm's length against the night sky, and it will cover more than 10 million galaxies."
@bgreene,Scientist,"Actually, I mean more than just being a bystander or observer. I mean that you were truly part of that moment, a bona fide participant in the reality of that moment. Whatever you do in that moment, you have always done in that moment. Nothing will have changed."
@bgreene,Scientist,"Time travel to the past is probably impossible. But in the unlikely event that it is possible, the notion that moments in time are not changeable is one straightforward way to AVOID conclusions that are absurd."
@bgreene,Scientist,"Memory does indeed provide a kind of time machine, allowing us to revisit the past. But when I refer to time travel to the past, I'm referring to the far more crass version: not just remembering time past but going there."
@bgreene,Scientist,"If you could travel to the past, could you change anything? No. You could not change anything at all. You would have always been part of that time in the past. There are not two versions of  a moment, one without you and one with you. Moments in time just ARE. They don't change."
@bgreene,Scientist,Nice long day to be in the northern hemisphere. It is downhill from here. #SummerSolstice2019
@bgreene,Scientist,"In about 500 million years, the moon will have receded too far from the Earth to block out the entire Sun. No more total solar eclipses."
@bgreene,Scientist,"The mystery at the core of quantum physics: How does the wavy, probabilistic haze transform into the single definite reality of experience?"
@bgreene,Scientist,"Human faculties do not directly experience the strangest features of the quantum world, but math allows us to grasp and explain it. That’s a powerful story and ranks among the greatest of achievements."
@bgreene,Scientist,An elegant formula that summarizes the geometry of space and time in @AlbertEinstein's Special Theory of Relativity.
@bgreene,Scientist,"The restriction that ""nothing can go faster than the speed of light"" refers to objects moving through space, not to the expansion of space itself."
@bgreene,Scientist,"Over any reasonable time frame, you are correct. Stars will burn out."
@bgreene,Scientist,"The shocking discovery, now more than 20 years ago, is that the expansion of space is speeding up, not slowing down. And, indeed, this is why distant galaxies may one day disappear from view."
@bgreene,Scientist,"Gravity as curved spacetime is a classical perspective. When we include quantum physics--which Einstein did not do and which physicists today are still working hard to fully achieve--we are led to a description of gravity that invokes particles of gravity, so-called gravitons."
@bgreene,Scientist,"Yes--we may be heading toward a future in which much of the universe we now have access to will race away too far and too fast for us to see it, regardless of the power of our telescopes. A kind of cosmic loneliness."
@bgreene,Scientist,"If you properly update the classical image of a block universe to include quantum mechanics, then yes. More precisely, with our current level of understanding, the universe--whether classical or quantum mechanical--appears to be deterministic."
@bgreene,Scientist,"Particles, as far as I know, don't know anything. They are mindless entities whose behavior is determined by nature's laws, expressed (in our most refined versions) as mathematical equations."
@bgreene,Scientist,The universe is big and getting bigger all the time. Light that started its journey shortly after the big bang but at a sufficiently large distance would not yet have had time to reach us.
@bgreene,Scientist,"As in LIGHT FALLS, Hilbert submitted his paper before Einstein, but no one is sure that his draft had the final form of the field equations. Conversely, no one knows if Einstein arrived at the equations fully on his own or if an early draft of Hilbert's paper offered guidance."
@bgreene,Scientist,Many thanks and much appreciated.
@bgreene,Scientist,"If you missed the PBS broadcast of LIGHT FALLS: Space, Time, and an Obsession of Einstein, watch it online until the end of the month. Celebrate one of humanity's greatest insights, and if you have any questions, ask away and I'll answer as many as I can."
@bgreene,Scientist,"Evolution, neuroscience, and the spiritual instinct in a new @WorldSciFest program, The Believing Brain. I am in conversation with Steven Pinker, Lisa Barrett, Barbara J. King, and Zoran Josipovic,(@sapinker, @bjkingape)."
@bgreene,Scientist,"""And so to those of you who may be vitalists I would make this prophecy: what everyone believed yesterday, and you believe today, only cranks will believe tomorrow.""--Francis Crick, born OTD 1916, on the notion that explaining the emergence of life is beyond the reach of science."
@bgreene,Scientist,Dinner. At World Science Festival 2019. (Name that formula....)
@bgreene,Scientist,Celebrate the 100th anniversary of the confirmation of Einstein's General Theory of Relativity. Light Falls. Tonight on PBS.
@bgreene,Scientist,Today marks the 100th anniversary of eclipse observations that confirmed Einstein's General Theory of Relativity. Here's a quick recap of this vital story:
@bgreene,Scientist,"Celebrate the 100th anniversary of the confirmation of Einstein's General Theory of Relativity. Light Falls: Space, Time, and an Obsession of Einstein. Tomorrow on PBS."
@bgreene,Scientist,"It would be a spectacular triumph for CERN to produce a particle that might constitute the dark matter (like the WIMP you suggest). While possible, I consider this outcome to be unlikely."
@bgreene,Scientist,I do have a new book slated to be published this coming January (or so).
@bgreene,Scientist,"Yes--was also thinking of another episode (or two) to bring the NOVA miniseries, The Elegant Universe, up to date as well."
@bgreene,Scientist,"I have never updated The Elegant Universe, but am thinking I might do so for the -- gulip -- 25th anniversary edition, which would come out in 2024"
@bgreene,Scientist,"Give a deck of cards a good shuffle and it is virtually certain that the order of the cards has never previously been seen, at least not on planet earth."
@bgreene,Scientist,"Einstein, relativity, space, time: LIGHT FALLS. This Wednesday. PBS."
@bgreene,Scientist,"The United States ""should commit itself to...landing a man on the Moon and returning him safely to the Earth,""--President John F. Kennedy, OTD 1961."
@bgreene,Scientist,One week from today: My new PBS special--LIGHT FALLS--celebrating the 100th anniversary of the confirmation of Einstein's General Relativity.
@bgreene,Scientist,"Thirty-five years after String Theory took physics by storm, we will explore the state-of-the-art in the quest for Einstein's dream of a unified theory. Join me and an array of leaders for a vibrant conversation. Tickets and information:"
@bgreene,Scientist,"""The principal source of the harm done by the State is the fact that power is its chief end.""--Bertrand Russell, born OTD 1872."
@bgreene,Scientist,"Roy Kerr, New Zealand mathematician who discovered the general relativistic geometry describing spacetime outside a rotating uncharged black hole, born OTD 1934. Here's the spacetime metric (all quite, ahem, intuitive)"
@bgreene,Scientist,Two weeks from today: My new PBS special--LIGHT FALLS--celebrating the 100th anniversary of the confirmation of Einstein's General Relativity.
@bgreene,Scientist,"""The imagination of nature is far, far greater than the imagination of man.""--Richard Feynman, born OTD 1918.."
@bgreene,Scientist,"Much as I venerate the name of Newton, I am not therefore obliged to believe that he was infallible.--Thomas Young, died OTD 1829, on showing that light is a wave. Subsequent discoveries proved that light is also a particle, vindicating Newton's view as well."
@bgreene,Scientist,"World Science Festival 2019: May 22 - June 2. Yours truly doing programs on General Relativity, String Theory, Dark Matter and the Nature of Time. If you are in NYC then, join us. See you there."
@bgreene,Scientist,"""The greatest deception men suffer is from their own opinions.""--Leonardo da Vinci, died OTD 1519."
@bgreene,Scientist,"There are problems to whose solution I would attach an infinitely greater importance than to those of mathematics, touching ethics or our relation to God, or concerning our destiny and our future.--Carl Friedrich Gauss, among the greatest of all mathematicians, born OTD 1777."
@bgreene,Scientist,"""Either mathematics is too big for the human mind, or the human mind is more than a machine.""--Kurt Gödel, one of the most influential logicians of all time, born OTD 1906."
@bgreene,Scientist,"The best that most of us can hope to achieve in physics is simply to misunderstand at a deeper level.--Wolfgang Pauli, born OTD 1900."
@bgreene,Scientist,"Max Planck, whose pioneering work on radiation emitted by bodies at a given temperature propelled science toward quantum mechanics, born OTD 1858. Here's his famous formula on black body radiation."
@bgreene,Scientist,"""Truth never triumphs—its opponents just die out.""--Max Planck, father of quantum mechanics, born OTD 1858."
@bgreene,Scientist,"""A man who dares to waste one hour of time has not discovered the value of life.""--Charles Darwin, died OTD 1882."
@bgreene,Scientist,"Now that's what I call a sharp image of a black hole. (Page 30, redacted Mueller report.)"
@bgreene,Scientist,"I see no reason to believe that a creator of protoplasm or primeval matter, if such there be, has any reason to be interested in our insignificant race in a tiny corner of the universe.--Rosalind Franklin, died OTD 1958"
@bgreene,Scientist,"""The more ignorant we become the less value we set on science.""--Thomas Jefferson, 3rd President of the United States, born OTD 1743."
@bgreene,Scientist,"It is hard to express how utterly remarkable and astoundingly delightful it is that mathematical scribblings can predict something as bizarre as black holes and then, looking to the skies with sufficient diligence, we find them."
@bgreene,Scientist,First-ever direct image of a black hole. Congratulations to the Event Horizon Telescope team.
@bgreene,Scientist,Event Horizon Telescope reveals first ever direct image of a black hole. Einstein's equations seem to triumph once again.
@bgreene,Scientist,"Tomorrow morning: Event Horizon Telescope reveals the first direct image of the edge of a black hole. Most exciting possibility: The image does not fully agree with the prediction from Einstein's general relativity, perhaps forcing us to modify Einstein's equations."
@bgreene,Scientist,"Excited for tomorrow's announcement from Event Horizon Telescope, likely providing first direct image of a black hole. Here's my recent conversation with project leader Shep Doeleman and astronomer Andrea Ghez, together with a brief primer on black holes."
@bgreene,Scientist,"""The monuments of wit survive the monuments of power.""--Sir Francis Bacon, died OTD 1626."
@bgreene,Scientist,A black hole with the mass of the sun exerts the SAME gravitational pull as the sun itself. The difference is that the black hole is much smaller in size and so you can get much closer to it. That's why you can experience a much greater gravitational pull.
@bgreene,Scientist,"If by ""thing"" you mean a viable theoretical framework for unifying the laws of nature, then yes, string theory is very much still a thing."
@bgreene,Scientist,"Happy 50th to Paul Rudd, a fellow traveler through the quantum realm."
@bgreene,Scientist,A solar mass black hole will likely not evaporate through Hawking radiation for another 10^68 years.
@bgreene,Scientist,"Actually, have been thinking about adding a fourth episode to The Elegant Universe Nova series, brining the discussion of string theory right up to date."
@bgreene,Scientist,"Hawking radiation is a mathematical consequence of general relativity and quantum mechanics. Our confidence in these two pillars of physics give us confidence in Hawking radiation, even without detecting it."
@bgreene,Scientist,"Hawking radiation has never been detected because the temperature of a typical black hole is miniscule. Using the formula, the Hawking temperature of a solar mass black hole is about 0.00000006 Kelvin."
@bgreene,Scientist,"Exciting News: On April 10 we may see the first ever close-up image of a black hole, courtesy the Event Horizon Telescope."
@bgreene,Scientist,Check out the wonderful new book by @stevenstrogatz bringing the insights of calculus--among the most important of all developments in the history of mathematics--to everyone.
@bgreene,Scientist,"""If you would be a real seeker after truth, you must at least once in your life doubt, as far as possible, all things.""--René Descartes, born OTD 1596."
@bgreene,Scientist,"""But what then am I? A thing that thinks. What is that? A thing that doubts, understands, affirms, denies, wills, refuses, and that also imagines and senses.” --René Descartes, born OTD 1596."
@bgreene,Scientist,Wonderful first couple of days at World Science Festival Brisbane. Check out dozens of events this weekend
@bgreene,Scientist,"Dance troupe Pilobolus getting ready for our show tomorrow night--part of World Science Festival Brisbane--exploring space, time, reality, and the search for coherence, ""Time and the Creative Cosmos."" "
@bgreene,Scientist,"Join us in Brisbane this Saturday night for a wild ride through the universe as words, movement, and music collide: ""Time and the Creative Cosmos"""
@bgreene,Scientist,"""What art offers is space - a certain breathing room for the spirit."" --John Updike, born OTD 1932."
@bgreene,Scientist,"""The farther the experiment is from theory, the closer it is to the Nobel Prize.""--Irène Joliot-Curie, winner of the 1935 Nobel Prize in Chemistry and daughter of Marie Curie, who died OTD 1956"
@bgreene,Scientist,"For #PiDay, one of the coolest formulae for today's honoree:"
@bgreene,Scientist,Happy #PiDay and happy birthday #AlbertEinstein. (Wonder if all those digits are actually correct...)
@bgreene,Scientist,"“I have looked further into space than ever human being did before me. I have observed stars of which the light, it can be proved, must take two million years to reach the earth.""--William Herschel"
@bgreene,Scientist,"Rest a flashlight on a ridiculously sensitive scale, turn it on, and watch the scale's reading as the light streams away. Light carries away energy, and since energy and mass are two sides of the same coin, the reading on the scale will decrease."
@bgreene,Scientist,Most spectacular quality of quantum mechanics: Two quantum entangled particles could be on opposite sides of the universe and yet they'd act as one.
@bgreene,Scientist,"Hans Christian Ørsted, who discovered an essential unity in nature's laws--the first connection between electricity and magnetism--died OTD 1851."
@bgreene,Scientist,Grasp a glass and you don't actually touch it. Electrons in your hand push against those in the glass creating a tiny but unbridgeable gap. Sit in a chair and you actually hover slightly above its surface. You've never had direct physical contact with anything.
@bgreene,Scientist,"We often say protons are made of 3 quarks, but that's a gross simplification. The 3 quarks contribute less than 1% of the proton's mass. The other 99% comes from a frothing sea of quantum fields that permeate the proton."
@bgreene,Scientist,"""What we know is not much. What we do not know is immense.""--Last words of mathematician/scientist Pierre-Simon Laplace, who died OTD 1827."
@bgreene,Scientist,"""Well, boys, we've been scooped.""--Robert Dicke, who died OTD 1997, upon hearing that Bell Labs researchers had unwittingly beaten his Princeton team to the first detection of radiation left over from the Big Bang."
@bgreene,Scientist,"George Gamow, an early pioneer of cosmological theory--who once attempted to defect from the Soviet Union by paddling across the Black Sea in a kayak stocked with coffee and chocolate--born OTD 1904"
@bgreene,Scientist,"From Einstein, we know that gravity is associated with warps and curves in the fabric of spacetime. In turn, that means gravity can generally traverse any spatial dimension. (There are subtle ways of trapping gravity too, but this is the basic idea.)"
@bgreene,Scientist,"In universes with extra dimensions, various forms of energy may be unable to travel through some of the dimensions. Electromagnetic energy (light) can be constrained to only move through certain dimensions, for example, while gravitational energy generally can travel through all. "
@AuthorDanBrown,Writer,A fun code-breaking video about a real-life character (and CIA secret) from The Lost Symbol.
@AuthorDanBrown,Writer,"A bit of fun “Lost Symbol"" news for you this morning!  More details soon, but the entire team is very excited to be unveiling Langdon in this new and compelling way."
@AuthorDanBrown,Writer,Thrilled to join @litpartners and my fellow authors in the #UnreadableBooks auction. Help us raise awareness about adult literacy by visiting the below link and bidding on signed hardcovers
@AuthorDanBrown,Writer,I will never forget first seeing the view from that roof when I was only nineteen. Such a heartbreaking loss.
@AuthorDanBrown,Writer,"There were times when I wasn't sure if I could accomplish what I had set out to do. All of us have these doubts—join me and the other @masterclass instructors, and we'll show you how we overcame them."
@AuthorDanBrown,Writer,Seconding my brother’s thanks for a lifetime of music and memories.
@AuthorDanBrown,Writer,Winston has been practicing his levitation techniques...
@AuthorDanBrown,Writer,This is how my novel looks to 1 in 5 adult New Yorkers who struggle to read. Help uncover illiteracy
@AuthorDanBrown,Writer,An honor to participate with the amazing individuals who created this important documentary.
@AuthorDanBrown,Writer,"Enjoyed talking to @CBSThisMorningabout writing, teaching, and my new @masterclass"
@AuthorDanBrown,Writer,"Excited to share my first-ever MasterClass. I hope it will inspire in you a passion for the writing process as well as the confidence to create a story that is distinctly your own. And with luck, we might just have some fun along the way. "
@AuthorDanBrown,Writer,Thank you to all of my readers for your exceptional support. – DB
@AuthorDanBrown,Writer,"GIVEAWAY! Enter for your chance to win signed copies of THE DA VINCI CODE, THE LOST SYMBOL, INFERNO (all recently reprinted), and ORIGIN (now in paperback)!"
@AuthorDanBrown,Writer,Dan talks about the origin of Origin - paperback out now in the UK
@AuthorDanBrown,Writer,Dan Brown is now taking questions on @FacebookLive ! Submit questions in the comments below and tag your friends who might like to join the conversation.
